PlInf_Ht,PlInf_Wt,PlInf_DftYr,PlInf_DftRd,PlInf_Ovrl,PlInf_Debut,PlInf_Age,PlInf_Seasons,PlInf_NHLid,PrimStat_GP,PrimStat_G,PrimStat_A,PrimStat_A1,PrimStat_PTS,PrimStat_Rnk,PrimStat_Gap,PrimStat_PTS/GP,PrimStat_PAX,PrimStat_GC,PrimStat_+/-,PrimStat_E+/-,PrimStat_PIM,PrimStat_Shifts,PrimStat_TOI,PrimStat_TOI.1,PrimStat_TOI.2,PrimStat_TOI.3,PrimStat_TOI/GP,PrimStat_TOI%,PrimStat_IPP%,IndStat_iCF,IndStat_iCF.1,IndStat_iCF.2,IndStat_iFF,IndStat_iFF.1,IndStat_iSF,IndStat_iSCF,IndStat_iHDCF,IndStat_iRush,IndStat_iReb,IndStat_iDS,IndStat_ixG,IndStat_sDist,IndStat_Pass,IndStat_TOff,IndStat_TOff/60,IndStat_OZS,IndStat_NZS,IndStat_DZS,IndStat_ZS%,IndStat_iHF,IndStat_iHF.1,IndStat_iHA,IndStat_iHDf,IndStat_iMiss,IndStat_iGVA,IndStat_iTKA,IndStat_iBLK,IndStat_BLK%,FaceStat_iFOW,FaceStat_iFOL,FaceStat_FO%,FaceStat_dzFOW,FaceStat_dzFOL,FaceStat_nzFOW,FaceStat_nzFOL,FaceStat_ozFOW,FaceStat_ozFOL,FaceStat_FOW.Up,FaceStat_FOL.Up,FaceStat_FOW.Down,FaceStat_FOL.Down,FaceStat_FOW.Close,FaceStat_FOL.Close,IndGoalStat_Hat,IndGoalStat_OTG,IndGoalStat_1G,IndGoalStat_GWG,IndGoalStat_ENG,IndGoalStat_PSG,IndGoalStat_PSA,IndGoalStat_G.Bkhd,IndGoalStat_G.Dflct,IndGoalStat_G.Slap,IndGoalStat_G.Snap,IndGoalStat_G.Tip,IndGoalStat_G.Wrap,IndGoalStat_G.Wrst,IndGoalStat_CBar_,IndGoalStat_Post,IndGoalStat_Over,IndGoalStat_Wide,IndGoalStat_S.Bkhd,IndGoalStat_S.Dflct,IndGoalStat_S.Slap,IndGoalStat_S.Snap,IndGoalStat_S.Tip,IndGoalStat_S.Wrap,IndGoalStat_S.Wrst,PenStat_iPenT,PenStat_iPenD,PenStat_iPENT,PenStat_iPENT2,PenStat_iPENT5,PenStat_iPEND,PenStat_iPEND2,PenStat_iPEND5,PenStat_iPenDf,PenStat_NPD,PenStat_Min,PenStat_Maj,PenStat_Match,PenStat_Misc,PenStat_Game,OITStat_CF,OITStat_CA,OITStat_FF,OITStat_FA,OITStat_SF,OITStat_SA,OITStat_xGF,OITStat_xGA,OITStat_GF,OITStat_GA,OITStat_SH%,OITStat_SV%,OITStat_PDO,OITStat_CF.1,OITStat_CA.1,OITStat_FF.1,OITStat_FA.1,OITStat_SF.1,OITStat_SA.1,OITStat_GF.1,OITStat_GA.1,OITStat_SCF,OITStat_SCA,OITStat_HDCF,OITStat_HDCA,OITStat_HDGF,OITStat_HDGA,OITStat_PENT,OITStat_PEND,CatAll_OPS,CatAll_DPS,CatAll_PS,CatAll_GS,CatAll_GS/G,CatAll_Star,CatAll_OWAR,CatAll_DWAR,CatAll_WAR,Other_SOS,Other_SOG,Other_SOGDG,Other_Grit,Other_DAP,Other_Pres,Other_IceF,Other_IceA,Other_CPP,Other_CPP.1,Other_Pace,Other_CruG,Other_CruA1,Other_CruA2,Other_CriG,Other_CriA1,Other_CriA2,Other_MGL,Other_CHIP,ContInf_Salary,ContInf_Cap_Hit,CarStat_GP.1,CarStat_G.1,CarStat_A.1,CarStat_PTS.1,CarStat_+/-.1,CarStat_PIM.1,CarStat_Shot,CarStat_TOI.4,CarStat_OPS.1,CarStat_DPS.1,CarStat_PS.1
74,216,2011.0,2.0,41.0,2012,24,6,8476436,76,6,11,6,17,14,53,0.2236842105263158,-0.6000000000000014,6.169,6,2.4,14,1277,56765,946.08333333333,946.08,946,12.448464912280702,21.08,0.4722222222222222,212,212,212,170,170,124,134,63,6,20,26,10.69,25.0,161.8,373.8,23.706240487062406,222,272,297,0.4277456647398844,207,207,128,79,46,17,36,46,0.077834179357022,2,11,0.15384615384615385,0,3,0,5,2,3,0,1,2,4,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,4,0,42,20,3,9,4,8,5,75,6,10,8,8,0,10,10,0,4,1.162,6,0,0,0,0,892,781,654,545,479,416,35.33,28.47,36,30,0.07515657620041753,0.9278846153846154,1.003041191585033,893,782,655,546,480,416,36,30,432,374,153,124,19,19,56,54,-0.30000000000000004,1.5,1.1,28.11,0.36986842105263157,0.8929,0.11,0.83,0.94,0.0,0.0,0.0,267,40.5,0.029832646100000002,70,82,15.6,17.2324,106.10096397767632,1,3,2,0,0,1,0.0,0.0,1000000,1000000,266,25,36,61,17,82,399,3240,0.30000000000000004,4.6,4.9
74,200,2011.0,2.0,42.0,2014,24,4,8476437,71,14,17,8,31,9,34,0.43661971830985913,-5.966942148760332,11.916,0,0.4,12,1471,65523,1092.05,1092.05,1092,15.380985915492957,25.69,0.5344827586206896,231,231,231,183,183,126,123,40,7,19,26,11.58,33.2222,179.8,410.8,22.570395128428185,479,318,220,0.6852646638054364,62,62,74,-12,57,39,48,29,0.03956343792633015,393,323,0.5488826815642458,87,71,144,101,162,151,106,83,137,116,245,189,0,0,2,3,0,0,0,3,0,2,3,0,0,6,0,3,7,47,10,0,11,39,4,0,62,6,6,6,6,0,6,6,0,0,-1.419,6,0,0,0,0,1268,936,946,704,663,502,66.29,41.48,58,39,0.08748114630467571,0.9223107569721115,1.0097919032767873,1266,934,946,703,664,500,58,39,606,446,247,191,31,25,49,75,1.5,1.4,2.9,35.0,0.49295774647887325,4.1558,0.19,0.01,0.21,0.0,0.0,0.0,103,18.333333333333332,0.0766303985,77,71,29.8,30.7162,121.09335653129435,9,4,4,4,0,1,9.0,439.0,4000000,4000000,313,62,95,157,-30,68,644,5176,9.5,5.9,15.4
73,206,2011.0,2.0,43.0,2011,25,7,8476438,82,18,17,12,35,5,41,0.4268292682926829,-16.695652173913047,14.047,-10,5.0,14,1937,86120,1435.3333333333,1435.33,1435,17.504065040650406,29.01,0.5147058823529411,396,396,397,318,319,237,276,132,13,22,35,28.08,23.557,281.7,677.7,28.329373732869797,612,537,476,0.5625,29,29,75,-46,82,16,45,32,0.029850746268656716,56,65,0.4628099173553719,19,16,12,17,25,32,10,18,25,25,33,34,1,2,2,8,0,0,1,1,1,1,2,4,0,9,1,4,6,71,31,8,19,38,25,2,114,7,14,7,7,0,16,16,0,7,4.748,7,0,0,0,0,1698,1344,1179,1040,879,766,79.06,74.96,68,77,0.07736063708759955,0.8994778067885117,0.9768384438761113,1701,1334,1182,1031,880,758,68,75,852,714,301,320,33,47,80,67,1.4,1.3,2.7,57.11,0.6964634146341463,5.2492,0.27,-0.01,0.26,0.0,0.0,0.0,75,10.571428571428571,0.0857142857,115,105,33.6,35.9496,127.16239471062406,8,5,3,3,3,0,0.0,0.0,6250000,6000000,450,125,142,267,58,80,1143,7645,22.4,10.4,32.8
75,217,2011.0,2.0,44.0,2014,24,4,8476439,71,7,7,2,14,14,65,0.19718309859154928,-6.632478632478634,5.645,1,8.4,42,1170,46175,769.58333333333,769.58,770,10.839201877934272,18.46,0.45161290322580644,211,212,212,157,158,117,128,66,8,15,23,13.28,26.0342,60.7,271.7,21.182982925751705,281,265,191,0.5953389830508474,172,172,61,111,41,16,9,10,0.024271844660194174,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,4,4,33,8,4,4,15,14,2,70,18,7,18,16,2,8,6,2,-11,-9.315,16,2,0,0,0,861,548,610,402,435,291,41.8,19.93,31,21,0.07126436781609195,0.9278350515463918,0.9990994193624837,860,552,612,408,437,297,31,21,445,250,179,83,18,8,60,43,0.0,1.0,1.0,25.54,0.3597183098591549,0.9689000000000001,0.1,1.05,1.1400000000000001,0.0,0.0,0.0,226,11.3125,0.036091549300000005,63,81,9.8,12.137,109.85212713428103,4,1,1,1,1,0,7.0,259.0,1700000,1750000,188,29,19,48,8,99,377,2302,2.0,2.7,4.7
73,196,2015.0,2.0,48.0,2017,20,1,8478488,20,1,3,3,4,26,58,0.2,0.0,1.383,-5,-0.30000000000000004,4,277,12087,201.45,201.45,201,10.0725,17.19,0.8,38,38,38,33,33,21,19,6,0,4,4,1.58,35.7143,94.5,132.5,39.46388682055101,75,64,38,0.6637168141592921,19,19,25,-6,12,5,9,14,0.10144927536231885,50,60,0.45454545454545453,8,12,21,26,21,22,21,22,17,20,31,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,2,2,1,4,1,0,11,2,3,3,3,0,3,3,0,1,-0.149,2,0,0,0,0,183,176,130,124,95,95,5.87,6.76,5,9,0.05263157894736842,0.9052631578947369,0.9578947368421054,181,177,128,125,94,95,5,9,77,85,23,24,4,1,12,8,-0.1,0.0,0.0,3.98,0.199,0.0531,-0.26,0.0,-0.26,0.0,0.0,0.0,37,14.0,0.0188073394,24,22,3.6,3.9702,106.92479523454952,0,2,0,0,1,0,4.0,195.0,742500,728333,20,1,3,4,-5,4,21,201,-0.1,0.0,0.0
76,215,2011.0,2.0,46.0,2015,24,3,8476441,69,7,10,5,17,13,53,0.2463768115942029,4.8235294117647065,6.381,-1,-2.2,57,1746,85865,1431.0833333333,1431.9,1431,20.740338164251206,34.64,0.2833333333333333,265,265,265,187,187,124,80,13,3,13,16,6.12,54.4597,106.9,371.9,15.583490467211394,440,465,583,0.43010752688172044,116,116,67,49,63,28,17,150,0.12234910277324633,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,4,0,1,5,57,1,0,45,10,2,0,66,23,12,23,22,1,13,12,1,-11,1.744,21,1,0,1,0,1346,1486,1024,1076,724,790,59.62,69.61,60,79,0.08287292817679558,0.9,0.9828729281767956,1341,1485,1020,1075,721,789,61,79,640,762,233,284,28,39,81,86,0.7,3.3,3.9,30.5,0.4420289855072464,1.6679,0.11,-0.04,0.06,0.0,0.0,0.0,324,6.333333333333333,0.0385131508,99,115,11.3,17.3488,118.66750471401633,3,3,2,1,0,1,4.0,195.0,1200000,1050000,205,11,30,41,10,180,295,3657,1.0,9.3,10.3
71,190,2011.0,2.0,47.0,2013,25,5,8476442,74,15,11,6,26,8,71,0.35135135135135137,3.2954545454545467,10.816,6,-10.5,14,1495,66196,1103.2666666667,1103.27,1103,14.909009009009008,25.15,0.5909090909090909,146,145,146,114,114,85,92,41,6,8,14,10.35,29.5647,136.8,282.8,15.379734788401752,196,349,477,0.2912332838038633,27,27,88,-61,29,12,21,56,0.05511811023622047,4,9,0.3076923076923077,1,3,2,5,1,1,1,1,2,2,1,6,1,0,1,1,3,0,1,1,0,0,2,1,0,11,1,3,4,21,10,0,2,9,6,1,57,7,9,7,7,0,10,10,0,2,2.153,7,0,0,0,0,851,1314,606,960,447,676,35.73,56.48,44,59,0.09843400447427293,0.9127218934911243,1.0111558979653972,851,1319,604,964,445,679,43,59,375,618,132,231,22,28,64,53,1.2,1.6,2.7,21.02,0.28405405405405404,2.6093,0.35,0.12,0.47,0.0,0.0,0.0,97,6.857142857142857,0.0692567568,90,94,24.6,26.4306,117.74089751375456,5,3,2,1,0,0,6.0,219.0,1000000,1000000,338,50,57,107,-30,68,518,4893,3.4,4.6,8.0
73,185,2011.0,2.0,48.0,2013,24,5,8476443,45,0,7,3,7,19,56,0.15555555555555556,-0.5,2.05,-3,-2.6,6,823,37416,623.6,608.28,624,13.857777777777779,23.4,0.30434782608695654,100,101,101,79,80,57,22,2,0,5,5,2.1,56.0351,49.4,149.4,14.736634444663643,164,152,189,0.46458923512747874,36,35,44,-9,23,15,6,43,0.08548707753479125,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,20,5,1,0,30,3,2,3,3,0,2,2,0,-1,1.52,3,0,0,0,0,547,604,430,460,306,322,22.66,30.71,23,29,0.07516339869281045,0.9099378881987578,0.9851012868915682,553,625,434,476,308,335,23,31,254,324,88,125,11,17,34,42,-0.1,1.2,1.2,10.0,0.2222222222222222,0.129,-0.39,-0.01,-0.39,0.0,0.0,0.0,85,14.0,0.0,76,51,6.4,7.304,113.53324127046756,0,2,3,0,0,0,0.0,0.0,1200000,1250000,141,5,18,23,1,63,181,2294,0.2,5.5,5.6
73,196,-1.0,-1.0,-1.0,2016,25,2,8476619,23,3,2,2,5,22,71,0.21739130434782608,5.0,2.087,-2,-3.5,4,346,14544,242.4,242.4,242,10.539130434782608,17.76,0.625,21,21,21,18,18,17,15,10,0,2,2,1.77,21.1765,37.4,58.4,14.455445544554456,72,80,62,0.5373134328358209,26,26,17,9,1,0,11,10,0.04739336492890995,15,16,0.4838709677419355,5,1,3,5,7,10,2,2,4,8,9,11,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2,1,1,1,2,2,8,2,3,2,2,0,2,2,0,1,0.6910000000000001,2,0,0,0,0,139,282,109,201,78,132,6.18,9.59,8,11,0.10256410256410256,0.9166666666666666,1.0192307692307692,140,283,110,202,79,132,8,11,69,112,33,41,6,7,26,12,0.1,0.2,0.30000000000000004,-0.88,-0.03826086956521739,0.265,-0.31,-0.02,-0.32,0.0,0.0,0.0,40,18.5,0.0433022355,14,18,4.6,5.1382,104.20792079207921,1,1,0,0,0,0,0.0,0.0,660000,660000,34,3,2,5,-3,4,27,335,-0.1,0.2,0.1
73,206,2015.0,1.0,20.0,2016,21,2,8478493,75,6,10,4,16,16,60,0.21333333333333335,-19.0,5.934,2,5.8,22,1271,57503,958.38333333333,958.47,958,12.778444444444444,21.46,0.5517241379310345,191,191,191,155,155,124,97,47,6,14,20,9.19,33.3871,96.1,287.1,17.97239350214404,287,298,288,0.4991304347826087,134,134,110,24,31,10,17,46,0.06267029972752043,201,271,0.4258474576271186,53,63,82,132,66,76,63,73,86,114,101,141,0,0,1,0,1,0,0,0,0,0,0,2,0,4,1,2,0,28,8,3,3,16,9,6,79,11,14,11,11,0,14,14,0,3,-1.323,11,0,0,0,0,776,973,592,688,449,464,31.73,33.18,29,32,0.0645879732739421,0.9310344827586207,0.9956224560325627,776,970,592,685,450,462,29,31,352,388,150,136,17,13,50,62,-0.4,1.1,0.6000000000000001,18.2,0.24266666666666667,1.1382,0.18,0.56,0.74,0.0,0.0,0.0,202,13.727272727272727,0.0268852459,74,80,13.8,15.7354,109.48699489811888,4,1,2,1,0,1,0.0,0.0,925000,894167,90,9,14,23,3,26,139,1118,0.2,1.2,1.5
71,203,2011.0,2.0,52.0,2014,24,4,8476447,58,2,6,4,8,19,56,0.13793103448275862,-1.522388059701493,2.838,-8,-3.7,34,864,35773,596.21666666667,596.22,596,10.279597701149426,17.48,0.5,108,108,108,82,82,51,56,21,5,9,14,4.71,29.6078,99.6,207.6,20.8916171882862,121,193,276,0.3047858942065491,114,114,66,48,31,8,14,35,0.08684863523573201,5,7,0.4166666666666667,3,1,0,1,2,5,1,1,1,2,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,29,6,1,5,4,0,0,35,17,11,18,18,0,10,10,0,-6,-6.674,17,0,0,0,0,508,510,374,368,266,272,19.71,20.01,16,26,0.06015037593984962,0.9044117647058824,0.964562140645732,505,512,372,369,265,273,16,26,204,221,82,79,13,12,65,42,-0.6000000000000001,0.30000000000000004,-0.4,9.61,0.1656896551724138,0.3106,0.29,0.27,0.56,0.0,0.0,0.0,183,7.529411764705882,0.010917321300000001,62,59,4.6,6.6652000000000005,102.44540605816644,1,2,1,0,1,0,0.0,0.0,650000,612500,125,8,11,19,-9,64,119,1400,-0.9,1.1,0.2
73,189,2011.0,2.0,53.0,2014,25,4,8476448,82,43,35,14,78,1,0,0.9512195121951219,55.595628415300546,32.111,49,7.6,12,1807,92087,1534.7833333333,1535.05,1535,18.716869918699185,30.86,0.7027027027027027,321,322,322,262,263,184,226,100,15,19,34,25.77,26.4185,192.4,513.4,20.067098791570306,608,538,491,0.5532302092811647,48,48,106,-58,79,46,78,45,0.04285714285714286,402,435,0.48028673835125446,149,144,134,152,119,139,107,136,146,149,256,267,2,1,6,6,2,0,0,5,3,4,9,3,1,18,0,5,5,69,12,10,22,31,8,1,100,6,15,6,6,0,15,15,0,9,5.79,6,0,0,0,0,1741,1329,1295,1005,938,707,94.89,67.2,111,53,0.11833688699360341,0.925035360678925,1.0433722476725285,1742,1328,1295,1004,940,705,112,53,882,655,313,264,58,33,68,76,8.3,3.5,11.8,82.44,1.0053658536585366,12.8246,4.76,0.83,5.59,3.0,0.0,0.0,105,21.0,0.1911111111,126,139,76.8,79.158,119.99609133252989,19,8,15,4,3,5,0.0,0.0,1000000,1000000,265,61,67,128,53,28,417,4048,9.0,6.2,15.2
74,207,2011.0,2.0,54.0,2014,24,4,8476449,32,2,3,1,5,23,77,0.15625,2.276595744680851,1.915,0,-6.7,8,574,25535,425.58333333333,425.62,426,13.299479166666666,22.49,0.3333333333333333,53,53,53,41,41,28,14,3,1,0,1,1.44,57.5,21.7,74.7,10.53052018232226,133,114,131,0.5037878787878788,35,35,50,-15,13,3,7,44,0.1164021164021164,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,9,1,0,5,6,0,0,16,4,0,4,4,0,0,0,0,-4,-2.175,4,0,0,0,0,336,462,255,334,189,244,14.17,19.26,15,20,0.07936507936507936,0.9180327868852459,0.9973978662503253,338,462,257,334,191,243,15,20,161,211,58,86,5,11,22,16,0.2,0.9,1.1,1.8,0.05625,0.5437000000000001,-0.45,-0.03,-0.48,0.0,0.0,0.0,87,10.5,0.0219017094,39,35,4.2,4.565,112.49471359428598,2,0,0,0,0,0,3.0,25.0,650000,675000,79,3,6,9,-7,26,62,1066,0.0,1.6,1.6
76,205,2011.0,2.0,55.0,2013,25,3,8476450,16,1,4,3,5,23,48,0.3125,1.0,1.697,-6,-3.6,6,367,15716,261.93333333333,261.93,262,16.370833333333334,27.43,0.45454545454545453,46,46,46,28,28,15,13,2,0,2,2,0.89,44.8,72.3,118.3,27.098843202382312,88,87,53,0.624113475177305,6,6,12,-6,13,8,5,17,0.0779816513761468,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,11,0,0,5,1,0,0,9,3,1,3,3,0,1,1,0,-2,-0.852,3,0,0,0,0,251,262,181,201,122,146,10.23,13.35,11,16,0.09016393442622951,0.8904109589041096,0.9805748933303391,257,263,186,202,126,147,11,16,129,138,54,62,9,8,19,16,0.30000000000000004,0.1,0.4,4.22,0.26375,0.0485,0.03,-0.12,-0.09,0.0,0.0,0.0,29,3.6666666666666665,0.0225770925,0,0,4.4,4.8296,117.5123124498912,1,1,0,0,0,0,0.0,0.0,650000,625000,44,2,10,12,-14,12,64,689,0.6000000000000001,0.5,1.1
73,201,2015.0,1.0,7.0,2016,21,2,8478500,82,17,24,11,41,7,61,0.5,11.0,15.26,17,-1.5,20,2372,118832,1980.5333333333,1980.03,1981,24.152845528455284,39.79,0.43157894736842106,393,390,393,263,263,203,127,20,8,22,30,12.1,49.5419,207.8,600.8,18.205784760836956,552,638,773,0.41660377358490563,148,148,131,17,60,92,26,169,0.10778061224489796,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,0,0,4,1,0,0,12,1,2,12,45,8,0,57,35,1,0,102,10,10,11,11,0,10,10,0,0,5.784,10,0,0,0,0,1750,1947,1307,1399,950,1001,90.4,96.05,95,106,0.1,0.8941058941058941,0.9941058941058941,1746,1948,1300,1399,947,1001,94,106,825,958,314,357,39,58,84,111,3.4,5.2,8.6,49.88,0.6082926829268293,5.0049,-0.34,0.15,-0.19,0.0,0.0,0.0,337,17.4,0.0732758621,111,108,39.0,42.1568,112.02860562718746,7,3,8,0,1,3,0.0,0.0,925000,894167,164,23,48,71,10,54,364,3783,5.1,9.2,14.3
71,178,2011.0,2.0,58.0,2013,24,5,8476453,80,39,61,33,100,1,0,1.25,34.315789473684205,37.369,15,2.5,42,1817,95143,1585.7166666667,1585.72,1586,19.821458333333332,32.81,0.8,546,547,547,422,423,279,286,76,15,15,30,25.51,34.4803,499.2,1045.2,39.54796559291678,804,489,330,0.708994708994709,31,31,92,-61,144,79,66,15,0.01447876447876448,3,2,0.6,0,0,1,0,2,2,2,2,0,0,3,1,0,0,5,7,1,0,0,8,0,3,4,0,0,24,1,6,30,107,18,0,49,59,4,0,149,21,36,22,22,0,30,30,0,15,7.715,21,0,0,0,0,1985,1304,1511,1021,1052,774,101.19,62.43,125,65,0.1188212927756654,0.9160206718346253,1.0348419646102907,1989,1301,1514,1019,1055,772,125,64,1036,671,352,249,63,30,98,112,9.8,1.8,11.6,101.21,1.2651249999999998,14.4986,5.29,0.01,5.3,5.0,1.0,1.0,88,4.619047619047619,0.1592629482,101,119,95.8,101.543,124.44820018666599,19,16,11,5,4,1,4.0,195.0,4500000,4766667,365,147,187,334,78,161,1027,6335,35.0,9.5,44.6
72,191,2011.0,1.0,1.0,2011,24,7,8476454,62,24,24,16,48,3,60,0.7741935483870968,6.405063291139243,19.213,10,3.9,20,1397,67295,1121.45,1121.25,1122,18.09005376344086,29.9,0.7272727272727273,254,254,254,195,195,151,168,76,7,15,22,18.21,29.7351,237.5,491.5,26.301003344481607,420,350,371,0.5309734513274337,44,44,73,-29,44,45,46,39,0.046263345195729534,374,393,0.4876140808344198,133,147,119,131,122,115,118,118,106,132,232,246,0,1,3,2,3,0,0,2,1,0,5,1,1,14,0,3,2,39,10,3,5,37,7,1,88,10,15,10,10,0,15,15,0,5,1.98,10,0,0,0,0,1162,1089,866,804,636,580,62.06,62.14,66,63,0.10377358490566038,0.8913793103448275,0.9951528952504879,1157,1088,861,802,634,578,65,63,595,578,242,241,31,30,74,63,4.3,1.6,5.9,47.52,0.7664516129032258,5.2472,0.85,0.01,0.86,3.0,2.0,1.0,103,9.0,0.1548387097,82,86,46.0,48.396,120.45484949832775,11,9,4,3,3,1,22.0,1512.0,6000000,6000000,457,119,194,313,-32,142,1038,8667,23.6,8.9,32.5
73,215,2011.0,1.0,2.0,2011,25,7,8476455,78,25,37,18,62,3,35,0.7948717948717948,11.154205607476634,23.652,16,1.7000000000000002,37,1870,94270,1571.1666666667,1571.17,1571,20.143162393162395,33.23,0.512396694214876,312,311,312,245,245,183,200,113,9,17,26,22.33,27.4699,260.3,572.3,21.85505069470522,705,527,462,0.6041131105398457,149,149,109,40,62,31,54,51,0.04362703165098375,215,203,0.5143540669856459,40,41,23,21,152,141,41,49,101,99,128,120,2,0,6,1,3,1,1,3,2,1,1,4,1,13,0,6,3,53,22,6,9,13,12,5,116,17,26,16,15,1,27,26,1,9,10.36,16,1,0,0,0,1658,1482,1246,1118,913,816,82.27,71.8,121,69,0.13253012048192772,0.9154411764705882,1.047971296952516,1657,1479,1245,1114,911,814,121,69,857,713,305,261,57,33,107,121,4.6,2.5,7.2,60.7,0.7782051282051282,6.9543,0.46,-0.11,0.34,1.0,1.0,1.0,238,12.6875,0.1142697882,118,94,58.3,64.072,119.91063984164666,10,6,8,0,1,3,0.0,0.0,6000000,5571429,506,143,198,341,21,391,1336,9595,26.5,12.0,38.5
73,188,2011.0,1.0,3.0,2012,24,6,8476456,82,27,42,26,69,3,9,0.8414634146341463,15.415841584158414,25.721,-2,5.9,32,1912,94495,1574.9166666667,1574.92,1575,19.20630081300813,31.8,0.6699029126213593,341,341,341,267,267,204,214,100,10,28,38,25.05,26.2451,388.7,729.7,27.79950727656008,694,522,510,0.5764119601328903,41,41,82,-41,63,88,54,42,0.03917910447761194,21,23,0.4772727272727273,10,5,4,2,7,16,4,4,9,11,13,18,0,0,6,4,2,0,0,3,0,1,3,9,0,11,0,6,5,52,20,1,31,43,24,3,82,15,25,15,15,0,23,23,0,10,4.7059999999999995,15,0,0,0,0,1901,1344,1455,1030,1070,764,102.94,68.29,103,75,0.09626168224299066,0.9018324607329843,0.998094142975975,1899,1345,1454,1031,1070,764,104,74,985,663,348,256,56,42,92,111,5.4,1.6,7.0,68.33,0.8332926829268292,8.0706,0.98,0.17,1.15,5.0,0.0,0.0,115,6.333333333333333,0.123853211,128,99,65.8,69.9412,123.62532700073655,15,17,9,3,7,6,0.0,0.0,6200000,5900000,385,95,172,267,3,181,853,6726,21.3,7.5,28.9
75,210,2011.0,1.0,4.0,2011,25,7,8476457,63,4,9,2,13,17,95,0.20634920634920634,-2.7053824362606225,4.705,10,0.0,34,1722,82904,1381.7333333333,1382.05,1382,21.932275132275134,36.68,0.21311475409836064,194,194,194,130,130,92,48,12,5,12,17,4.41,51.4783,48.5,242.5,10.52783907962809,379,486,564,0.4019088016967126,239,239,105,134,38,52,26,140,0.11608623548922056,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,3,34,4,0,17,14,1,0,56,17,7,17,17,0,7,7,0,-10,-3.5220000000000002,17,0,0,0,0,1250,1426,954,1066,707,792,67.32,74.63,61,69,0.08628005657708628,0.9128787878787878,0.9991588444558741,1250,1425,956,1064,708,790,61,68,644,759,280,311,33,39,83,64,0.0,3.5,3.5,20.95,0.3325396825396825,1.2003,-0.09,-0.06,-0.16,0.0,0.0,0.0,413,15.588235294117647,0.0231393298,106,106,9.6,12.2956,116.17524691581346,2,1,2,1,0,1,4.0,195.0,4500000,4166667,416,17,84,101,44,244,451,8633,2.5,24.7,27.2
77,192,2015.0,1.0,29.0,2016,21,2,8478506,14,0,2,0,2,26,80,0.14285714285714285,-5.0,0.61,0,0.1,4,209,9517,158.61666666667,158.62,159,11.329761904761906,19.25,0.4,26,26,26,19,19,18,7,0,0,2,2,0.45,49.0,0.0,26.0,9.834825368805951,54,41,44,0.5510204081632653,10,10,11,-1,1,4,2,10,0.07352941176470588,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,0,0,9,2,0,2,2,0,0,0,0,-2,-1.282,2,0,0,0,0,158,172,118,126,90,88,8.81,7.39,5,4,0.05555555555555555,0.9545454545454546,1.0101010101010102,156,173,117,127,90,89,5,5,82,79,33,36,3,2,7,8,0.0,0.30000000000000004,0.30000000000000004,2.0,0.14285714285714285,0.004,0.21,-0.07,0.14,0.0,0.0,0.0,24,6.0,0.0,16,11,1.6,1.7436,124.82662968099861,0,0,1,0,0,0,4.0,195.0,925000,894166,16,0,3,3,-2,4,21,193,0.1,0.2,0.30000000000000004
